Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"55237","1","2019-07-07 21:44:09","0","17","<time-series>","1",""
"55239","1","2019-07-07 23:15:14","0","15","<neural-network><backpropagation>","1",""
"55240","1","2019-07-08 00:36:31","-1","54","<data-mining><data><feature-extraction>","1",""
"55243","1","2019-07-08 02:16:10","2","22","<machine-learning><neural-network><reinforcement-learning><preprocessing><game>","0","1"
"55244","1","2019-07-08 03:01:25","1","47","<python><pandas><numpy><dataframe>","1",""
"55245","1","2019-07-08 03:19:19","0","36","<python><neural-network><keras><convnet>","0",""
"55247","1","2019-07-08 05:31:28","1","103","<data-mining><dataset><text-mining><data><text>","1",""
"55261","1","2019-07-08 08:34:47","1","791","<xgboost>","3",""
"55264","1","2019-07-08 09:02:07","0","484","<machine-learning><data-mining><predictive-modeling><recommender-system>","1",""
"55265","1","2019-07-08 09:38:01","1","59","<neural-network><deep-learning><keras><tensorflow><unbalanced-classes>","1","1"
"55267","1","2019-07-08 09:47:06","0","37","<python><logistic-regression><pytorch>","1",""
"55273","1","2019-07-08 10:24:31","2","285","<keras><time-series><lstm><normalization>","1","2"
"55284","1","2019-07-08 13:36:39","0","20","<predictive-modeling><supervised-learning>","0",""
"55288","1","2019-07-08 14:39:38","1","60","<naive-bayes-classifier>","1",""
"55291","1","2019-07-08 15:27:14","1","12","<machine-learning><classification>","1",""
"55475","1","2019-07-08 15:42:43","2","200","<deep-learning><computer-vision><object-detection>","0",""
"55293","1","2019-07-08 16:33:03","0","227","<deep-learning><tensorflow><cnn>","1",""
"55294","1","2019-07-08 16:36:30","0","990","<machine-learning><python><neural-network><keras><scikit-learn>","1",""
"55301","1","2019-07-08 18:25:51","3","210","<machine-learning><statistics><variance>","1","0"
"55303","1","2019-07-08 19:48:21","1","87","<classification><time-series><random-forest><training>","2","1"
"55306","1","2019-07-08 20:22:14","1","448","<deep-learning><similarity><autoencoder>","1",""
"55312","1","2019-07-08 21:15:45","1","135","<keras><tensorflow>","2",""
"55317","1","2019-07-08 22:59:07","2","77","<r><pca><dimensionality-reduction>","1",""
"55323","1","2019-07-09 03:20:21","0","37","<machine-learning><deep-learning>","2",""
"55325","1","2019-07-09 03:30:22","1","47","<python><scikit-learn><cross-validation>","2",""
"55331","1","2019-07-09 06:40:26","0","237","<machine-learning><python><scikit-learn><correlation><scipy>","1",""
"55333","1","2019-07-09 06:52:10","1","138","<machine-learning><deep-learning><pytorch><dropout>","1","1"
"55334","1","2019-07-09 06:54:53","1","43","<machine-learning><data><machine-learning-model><pca>","2",""
"55341","1","2019-07-09 08:33:59","1","123","<feature-engineering><databases>","2",""
"55345","1","2019-07-09 09:14:21","0","38","<classification><beginner>","2",""
"55347","1","2019-07-09 09:23:37","1","215","<python><pandas><forecast>","1",""
"55348","1","2019-07-09 09:31:03","0","37","<neural-network><deep-learning><keras><cnn>","1",""
"55350","1","2019-07-09 10:10:46","1","490","<visualization><matplotlib><seaborn>","1","1"
"55352","1","2019-07-09 10:14:27","0","626","<machine-learning><backpropagation><parameter>","1",""
"55359","1","2019-07-09 11:18:53","2","711","<performance><labels>","2","1"
"55368","1","2019-07-09 13:41:56","1","56","<logistic-regression><categorical-data><similarity>","0",""
"55370","1","2019-07-09 14:40:41","1","56","<machine-learning><python><reinforcement-learning><recurrent-neural-net>","1",""
"55371","1","2019-07-09 14:46:50","1","31","<machine-learning><sampling><methodology>","0","1"
"55372","1","2019-07-09 14:48:55","1","57","<neural-network><training><backpropagation>","1",""
"55374","1","2019-07-09 15:36:38","2","158","<machine-learning><dataset><training>","2",""
"55378","1","2019-07-09 16:22:00","1","50","<keras><cnn><image-recognition>","2",""
"55379","1","2019-07-09 16:22:41","-2","132","<regression>","3",""
"55388","1","2019-07-09 19:17:21","3","407","<keras><regression><xgboost><loss-function>","2","1"
"55390","1","2019-07-09 19:40:40","1","35","<machine-learning><scikit-learn><random-forest><data-science-model>","1","0"
"55396","1","2019-07-10 01:38:04","0","60","<machine-learning><cnn><data-augmentation>","1",""
"55397","1","2019-07-10 02:34:22","0","19","<machine-learning><regression><random-forest>","1",""
"55398","1","2019-07-10 02:46:26","0","130","<scikit-learn><clustering>","0",""
"55399","1","2019-07-10 03:36:20","2","80","<machine-learning><nlp><lstm><word-embeddings><named-entity-recognition>","1",""
"55400","1","2019-07-10 05:24:25","1","130","<lstm>","1",""
"55402","1","2019-07-10 06:24:42","0","1486","<machine-learning><deep-learning><convnet><convolution>","2",""
"55404","1","2019-07-10 06:59:30","1","218","<machine-learning><python><cross-validation><smote>","0",""
"55405","1","2019-07-10 07:13:13","0","33","<python><topic-model>","0",""
"55406","1","2019-07-10 07:21:40","1","43","<cnn><audio-recognition>","1",""
"55409","1","2019-07-10 08:11:43","1","93","<machine-learning><deep-learning><perceptron>","1",""
"55413","1","2019-07-10 09:08:31","1","45","<pca><dimensionality-reduction><linear-algebra>","1","1"
"55415","1","2019-07-10 09:45:37","1","479","<python><visualization><seaborn>","1",""
"55419","1","2019-07-10 10:31:23","1","360","<k-nn>","1","0"
"55424","1","2019-07-10 10:57:12","1","59","<cnn><faster-rcnn>","1","1"
"55426","1","2019-07-10 11:24:58","1","56","<k-nn>","1",""
"55428","1","2019-07-10 12:05:53","1","28","<machine-learning><neural-network><statistics>","0",""
"55429","1","2019-07-10 12:11:51","0","92","<distance><manhattan>","4",""
"55435","1","2019-07-10 13:35:42","2","719","<python><visualization><seaborn>","2",""
"55441","1","2019-07-10 14:39:39","0","104","<python><scikit-learn><clustering><similarity><distance>","0",""
"55445","1","2019-07-10 15:12:31","2","41","<python><similar-documents>","1","2"
"55448","1","2019-07-10 15:54:23","3","67","<machine-learning><classification><feature-engineering><correlation><model-selection>","1","1"
"55449","1","2019-07-10 15:54:52","2","56","<scikit-learn><decision-trees>","1","1"
"55450","1","2019-07-10 16:48:45","0","22","<machine-learning><predictive-modeling><feature-selection>","1",""
"55451","1","2019-07-10 17:02:19","1","80","<python><scikit-learn><pca>","1",""
"55457","1","2019-07-10 18:10:17","1","132","<machine-learning><neural-network><lstm><feature-engineering><feature-scaling>","1","1"
"55458","1","2019-07-10 19:19:15","1","1562","<data-science-model><dataframe><pyspark><serialisation>","1","1"
"55463","1","2019-07-10 21:11:08","2","192","<neural-network><deep-learning><pytorch><softmax>","1",""
"55464","1","2019-07-10 21:37:42","1","60","<machine-learning><neural-network><deep-learning>","2",""
"55471","1","2019-07-10 23:37:44","1","52","<scikit-learn><feature-selection><random-forest><xgboost>","0",""
"55472","1","2019-07-11 00:57:44","1","60","<machine-learning><deep-learning><time-series>","0",""
"55476","1","2019-07-11 04:15:55","1","52","<machine-learning><data-mining><recommender-system><learning-to-rank>","0",""
"55480","1","2019-07-11 05:47:38","3","262","<machine-learning><neural-network><deep-learning><cnn><yolo>","3","1"
"55483","1","2019-07-11 06:34:32","0","280","<pytorch>","1",""
"55485","1","2019-07-11 07:16:35","2","1297","<machine-learning><python><pandas><lstm>","2",""
"55486","1","2019-07-11 07:26:46","2","368","<machine-learning><neural-network><deep-learning><keras><cnn>","1",""
"55490","1","2019-07-11 08:05:28","0","430","<machine-learning-model><transfer-learning><audio-recognition><vgg16>","1",""
"55494","1","2019-07-11 10:11:21","0","64","<neural-network><tensorflow><regression>","1",""
"55503","1","2019-07-11 13:36:20","2","345","<python><data-mining><visualization>","3",""
"55507","1","2019-07-11 14:23:44","1","22","<feature-engineering>","1",""
"55508","1","2019-07-11 14:35:21","0","108","<classification><random-forest><accuracy><unbalanced-classes><sampling>","1",""
"55514","1","2019-07-11 15:37:14","1","160","<machine-learning>","1",""
"55521","1","2019-07-11 17:32:34","4","1121","<deep-learning><nlp>","1","1"
"55523","1","2019-07-11 18:04:19","1","136","<machine-learning><discriminant-analysis>","1","1"
"55524","1","2019-07-11 18:11:17","0","44","<predictive-modeling><data><xgboost><data-science-model><churn>","0",""
"55525","1","2019-07-11 18:22:35","0","27","<lightgbm>","1",""
"55526","1","2019-07-11 18:23:23","1","25","<machine-learning><scikit-learn><clustering><feature-selection><machine-learning-model>","1","1"
"55527","1","2019-07-11 20:28:22","1","632","<neural-network><keras><batch-normalization><keras-rl>","2",""
"55529","1","2019-07-11 20:29:40","4","85","<machine-learning><deep-learning><convnet><image-recognition>","1","1"
"55536","1","2019-07-12 03:20:03","0","416","<python><deep-learning><keras><tensorflow><object-detection>","1",""
"55537","1","2019-07-12 03:23:53","2","70","<regression>","3","1"
"55538","1","2019-07-12 05:20:30","0","2549","<python><time-series><pandas>","1",""
"55543","1","2019-07-12 06:19:51","0","186","<machine-learning>","3",""
"55544","1","2019-07-12 06:45:44","0","24","<python><aggregation>","1","1"
"55545","1","2019-07-12 06:52:03","5","2368","<neural-network><keras><tensorflow><cnn><convolution>","2",""
"55554","1","2019-07-12 08:36:22","2","60","<data-science-model><weka><smote>","2",""
"55555","1","2019-07-12 08:45:36","4","43","<machine-learning><classification><feature-selection>","1","1"
"55556","1","2019-07-12 08:48:02","1","750","<machine-learning><scikit-learn><logistic-regression>","1","0"
"55558","1","2019-07-12 09:05:31","0","50","<python><pandas>","3",""
"55563","1","2019-07-12 10:05:43","0","468","<deep-learning><keras><image-classification><object-detection>","1","1"
"55566","1","2019-07-12 10:23:18","4","1149","<time-series><labels><audio-recognition>","2",""
"55580","1","2019-07-12 16:49:49","-1","138","<machine-learning><beginner>","1",""
"55581","1","2019-07-12 17:16:32","1","45","<r><clustering>","0",""
"55587","1","2019-07-12 20:43:11","1","38","<regression><xgboost><cost-function>","2",""
"55592","1","2019-07-12 21:47:57","4","436","<machine-learning><svm><optimization><linear-algebra>","1","2"
"55597","1","2019-07-13 03:23:16","0","55","<data><logistic-regression>","2",""
"55598","1","2019-07-13 03:29:45","0","243","<machine-learning><python><pandas><data-science-model><dataframe>","1",""
"55605","1","2019-07-13 05:19:34","0","28","<reinforcement-learning><policy-gradients>","0",""
"55609","1","2019-07-13 08:32:56","0","23","<neural-network><deep-learning><activation-function><deep-network>","1",""
"55611","1","2019-07-13 09:14:18","2","51","<machine-learning><python><scikit-learn><recommender-system><k-nn>","1",""
"55613","1","2019-07-13 13:19:06","0","71","<neural-network><regression><gradient-descent><activation-function><parameter>","1",""
"55616","1","2019-07-13 14:58:06","1","40","<machine-learning><statistics>","1",""
"55618","1","2019-07-13 17:12:30","2","383","<nlp><pytorch><spacy><allennlp>","1",""
"55619","1","2019-07-13 17:40:07","0","48","<nlp><natural-language-process>","1",""
"55625","1","2019-07-13 22:18:30","0","36","<linear-regression><mse>","1",""
"55633","1","2019-07-14 08:00:34","0","395","<machine-learning><classification><machine-learning-model><mlp><error-handling>","1","0"
"55635","1","2019-07-14 08:49:07","1","19","<python><time-series>","0","1"
"55637","1","2019-07-14 10:48:18","2","54","<predictive-modeling><linear-regression><lasso>","0","0"
"55638","1","2019-07-14 11:40:40","0","45","<python><pandas><linear-regression>","2","1"
"55639","1","2019-07-14 11:45:43","1","31","<machine-learning><dataset><machine-learning-model>","0",""
"55640","1","2019-07-14 12:48:14","1","170","<python>","0",""
"55645","1","2019-07-14 14:05:51","1","84","<python><logistic-regression>","0","1"
"55646","1","2019-07-14 14:06:13","0","23","<machine-learning><multiclass-classification><loss-function><metric>","0",""
"55647","1","2019-07-14 14:37:51","6","618","<machine-learning><neural-network><deep-learning><machine-translation>","1","1"
"55648","1","2019-07-14 14:43:53","3","1050","<machine-learning><python><feature-engineering><dimensionality-reduction><kaggle>","1","2"
"55649","1","2019-07-14 16:25:55","0","71","<machine-learning><deep-learning><math><deep-network><mathematics>","2",""
"55654","1","2019-07-14 19:00:57","0","231","<python><classification><scikit-learn><regression><decision-trees>","2","1"
"55656","1","2019-07-14 19:33:16","3","674","<linear-regression><gradient-descent><supervised-learning>","2","4"
"55657","1","2019-07-14 20:05:46","1","226","<pca><kernel>","1",""
"55663","1","2019-07-15 01:11:00","0","25","<feature-engineering><feature-construction><features>","0",""
"55664","1","2019-07-15 01:53:50","2","82","<machine-learning><neural-network><deep-learning><cost-function>","2",""
"55669","1","2019-07-15 05:07:57","0","33","<machine-learning><regression><random-forest><xgboost><bias>","0",""
"55670","1","2019-07-15 05:16:06","1","230","<machine-learning><feature-selection><categorical-data>","1",""
"55672","1","2019-07-15 05:26:11","0","196","<machine-learning><supervised-learning>","1","1"
"55675","1","2019-07-15 06:53:52","2","91","<neural-network><deep-learning><cnn><recurrent-neural-net>","1","3"
"55676","1","2019-07-15 07:42:18","0","18","<machine-learning><algorithms>","0",""
"55677","1","2019-07-15 07:55:47","1","2682","<deep-learning><keras><cnn><convnet>","0",""
"55680","1","2019-07-15 09:24:53","0","36","<neural-network><classification>","1",""
"55686","1","2019-07-15 10:11:23","1","57","<machine-learning><classification><categorical-data>","0",""
"55688","1","2019-07-15 10:18:22","0","22","<machine-learning><deep-learning><encoding>","0","1"
"55689","1","2019-07-15 10:37:12","0","33","<deep-learning><gpu>","0",""
"55694","1","2019-07-15 12:48:51","1","275","<time-series><matplotlib>","0",""
"55699","1","2019-07-15 14:19:18","1","84","<machine-learning><python><regression><feature-selection><logistic-regression>","2","1"
"55706","1","2019-07-15 16:06:29","1","184","<dataset><lstm><training><forecasting>","1","0"
"55716","1","2019-07-15 18:37:23","0","60","<machine-learning><time-series><k-nn><markov-process>","2",""
"55721","1","2019-07-15 19:41:52","2","23","<excel>","1",""
"55731","1","2019-07-15 22:36:45","0","28","<machine-learning><sentiment-analysis><transfer-learning><semi-supervised-learning>","0","2"
"55737","1","2019-07-16 02:05:00","0","1059","<python><keras><cnn><object-detection>","1",""
"55745","1","2019-07-16 04:41:11","0","554","<deep-learning><multiclass-classification><pytorch>","1",""
"55748","1","2019-07-16 06:47:09","0","23","<machine-learning><deep-learning>","1",""
"55749","1","2019-07-16 06:49:44","1","43","<deep-learning><tensorflow><multilabel-classification>","0",""
"55750","1","2019-07-16 06:54:12","1","71","<nlp><stanford-nlp>","1",""
"55752","1","2019-07-16 06:59:23","0","155","<deep-learning><classification><keras><lstm>","1",""
"55759","1","2019-07-16 09:20:24","2","141","<machine-learning><deep-learning><computer-vision>","1",""
"55761","1","2019-07-16 09:41:58","0","39","<pandas><anomaly-detection>","1",""
"55763","1","2019-07-16 10:16:58","1","31","<nlp><machine-translation>","1",""
"55765","1","2019-07-16 10:28:19","0","39","<machine-learning><deep-learning><image-classification>","1","1"
"55766","1","2019-07-16 10:35:07","0","23","<dataset><data><data-cleaning><image-classification>","0",""
"55767","1","2019-07-16 10:43:27","1","321","<machine-learning><neural-network><keras><evaluation><metric>","0","1"
"55768","1","2019-07-16 11:23:46","0","25","<convolution>","1",""
"55769","1","2019-07-16 11:24:11","1","40","<machine-learning><multiclass-classification><loss-function>","1",""
"55771","1","2019-07-16 12:28:49","0","1167","<pandas><data-cleaning>","1",""
"55774","1","2019-07-16 12:51:01","1","187","<neural-network><deep-learning><classification><multi-output><interpretation>","2",""
"55777","1","2019-07-16 13:30:23","1","3515","<tensorflow>","1",""
"55785","1","2019-07-16 14:41:40","1","232","<q-learning>","1",""
"55793","1","2019-07-16 17:45:03","1","1945","<machine-learning><python><scikit-learn><numpy>","1",""
"55795","1","2019-07-16 19:03:17","2","1060","<machine-learning><deep-learning><scikit-learn>","1","2"
"55803","1","2019-07-17 00:05:06","1","38","<nlp><text-mining>","0",""
"55804","1","2019-07-17 01:11:25","0","25","<predictive-modeling>","0",""
"55808","1","2019-07-17 05:26:43","0","47","<python><pandas><dataframe>","2",""
"55811","1","2019-07-17 05:49:50","1","814","<python><pandas><csv><data-formats>","1",""
"55815","1","2019-07-17 06:46:12","0","10","<machine-learning>","0",""
"55816","1","2019-07-17 07:14:02","0","54","<machine-learning><deep-learning><cnn><batch-normalization>","0",""
"55817","1","2019-07-17 07:23:51","1","12","<machine-learning><preprocessing><pipelines>","0",""
"55818","1","2019-07-17 08:00:00","0","53","<machine-learning><r><feature-engineering><data-science-model><feature-map>","0",""
"55820","1","2019-07-17 08:59:13","0","1788","<python><pandas>","1",""
"55821","1","2019-07-17 09:29:07","3","32","<machine-learning><computer-vision><natural-language-process>","2","1"
"55823","1","2019-07-17 09:35:57","1","27","<deep-learning>","0","1"
"55826","1","2019-07-17 11:09:26","0","67","<machine-learning><classification><class-imbalance>","2",""
"55828","1","2019-07-17 11:45:42","0","291","<deep-learning>","1",""
"55829","1","2019-07-17 11:51:26","0","38","<machine-learning><deep-learning><anomaly-detection>","1",""
"55830","1","2019-07-17 11:55:42","0","842","<machine-learning><python>","1",""
"55831","1","2019-07-17 12:03:36","4","129","<machine-learning><regularization><lasso>","2",""
"55833","1","2019-07-17 13:39:38","0","444","<machine-learning><keras><time-series><lstm><sequence>","0","1"
"55835","1","2019-07-17 13:47:50","0","423","<machine-learning><nlp><word2vec><gensim>","1",""
"55838","1","2019-07-17 13:56:09","1","335","<deep-learning><gan><transfer-learning><generative-models>","1",""
"55843","1","2019-07-17 15:06:27","1","84","<machine-learning><text-mining>","1",""
"55850","1","2019-07-17 15:53:35","1","696","<scipy>","1","0"
"55855","1","2019-07-17 18:10:46","0","209","<machine-learning><tensorflow>","1",""
"55856","1","2019-07-17 18:33:59","0","48","<python><nlp><clustering><word-embeddings>","1",""
"55859","1","2019-07-17 19:32:53","1","114","<deep-learning><keras><tensorflow>","2","1"
"55860","1","2019-07-17 19:36:40","1","57","<beginner>","1","2"
"55862","1","2019-07-17 20:17:56","0","15","<decision-trees>","1",""
"55869","1","2019-07-17 21:51:57","1","36","<scikit-learn><random-forest>","0",""
"55876","1","2019-07-17 23:40:17","2","51","<machine-learning><nlp><data-mining><text-mining><natural-language-process>","0",""
"55877","1","2019-07-17 23:57:25","0","39","<beginner><missing-data><definitions>","1",""
"55879","1","2019-07-18 00:31:19","2","80","<data-cleaning><csv>","2",""
"55887","1","2019-07-18 05:46:20","1","36","<machine-learning><deep-learning><tensorflow><data-science-model>","0","1"
"55888","1","2019-07-18 06:10:56","-1","68","<machine-learning><python><scala>","1",""
"55892","1","2019-07-18 06:53:51","1","76","<nlp><machine-translation>","1",""
"55894","1","2019-07-18 07:23:45","0","14","<machine-learning><deep-learning><activation-function><perceptron>","0",""
"55896","1","2019-07-18 07:42:15","5","3192","<machine-learning><nlp><spacy>","1",""
"55897","1","2019-07-18 07:44:14","0","41","<machine-learning><time-series><linear-regression>","1",""
"55901","1","2019-07-18 08:34:46","6","711","<nlp><encoding><transformer><attention-mechanism>","2","1"
"55902","1","2019-07-18 08:36:01","5","3766","<machine-learning><python><classification><xgboost>","2",""
"55907","1","2019-07-18 09:21:08","3","765","<python><image-classification><pytorch>","1","1"
"55909","1","2019-07-18 09:31:10","0","73","<deep-learning>","2",""
"55916","1","2019-07-18 12:07:09","1","163","<python><pandas><dataframe><text>","1",""
"55919","1","2019-07-18 13:33:17","0","65","<neural-network><feature-engineering><feature-scaling>","0","1"
"55920","1","2019-07-18 13:40:37","-1","45","<machine-learning><clustering>","1",""
"55923","1","2019-07-18 14:19:53","-1","33","<machine-learning><linear-regression><linear-algebra>","1",""
"55924","1","2019-07-18 14:20:55","0","38","<deep-learning><labels><binary><deep-network>","1",""
"55928","1","2019-07-18 14:42:28","2","39","<python><scikit-learn><categorical-data><encoding>","1","1"
"55931","1","2019-07-18 15:07:00","1","39","<tensorflow>","1",""
"55933","1","2019-07-18 15:10:00","1","35","<python><bigdata>","0",""
"55935","1","2019-07-18 15:35:56","1","81","<classification><data-science-model><weka>","1",""
"55948","1","2019-07-18 18:19:11","0","70","<python><feature-selection><multiclass-classification><supervised-learning>","1",""
"55949","1","2019-07-18 18:41:09","1","106","<machine-learning>","2","1"
"55950","1","2019-07-18 18:59:27","0","264","<dataset><data><excel>","1",""
"55953","1","2019-07-18 19:16:55","1","17","<neural-network><dataset><data><generalization>","0",""
"55955","1","2019-07-18 19:48:56","0","64","<neural-network>","1",""
"55958","1","2019-07-18 21:25:46","1","7","<machine-learning><deep-learning><classification><data-mining>","0",""
"55960","1","2019-07-18 21:43:46","1","16","<python><deep-learning><keras><time-series><lstm>","0","1"
"55961","1","2019-07-18 21:48:37","0","47","<python><dataset><pandas><dataframe>","1","1"
"55962","1","2019-07-18 21:56:56","2","1975","<neural-network><loss-function><probability><pytorch><softmax>","1",""
"55963","1","2019-07-18 21:57:44","1","1781","<python><deep-learning><keras><cnn><image-classification>","2",""
"55969","1","2019-07-19 02:11:00","1","46","<feature-selection><feature-engineering><correlation><matlab>","1","2"
"55972","1","2019-07-19 04:37:08","0","27","<neural-network><gan><generative-models>","1",""
"55975","1","2019-07-19 06:05:49","0","858","<machine-learning><cnn><reinforcement-learning><convolution>","1",""
"55980","1","2019-07-19 08:05:35","1","55","<python><keras><time-series><lstm><forecasting>","0",""
"55982","1","2019-07-19 08:11:19","0","3781","<machine-learning><python><pandas><lstm>","0",""
"55984","1","2019-07-19 08:34:35","5","109","<machine-learning><evaluation><explainable-ai>","1","4"
"55988","1","2019-07-19 09:35:44","0","470","<machine-learning><python><scikit-learn><feature-selection><random-forest>","1",""
"55990","1","2019-07-19 09:53:13","0","25","<neural-network><regression><pytorch>","1",""
"55991","1","2019-07-19 10:10:22","8","4369","<machine-learning><deep-learning><training>","3","1"
"55994","1","2019-07-19 10:55:04","0","211","<machine-learning><deep-learning><tensorflow><object-detection><faster-rcnn>","1",""
"56000","1","2019-07-19 12:35:37","1","288","<tensorflow>","0",""
"56002","1","2019-07-19 13:47:30","1","19","<computer-vision><convolution><faster-rcnn>","1",""
"56003","1","2019-07-19 13:54:29","0","203","<machine-learning><python><time-series><prediction>","1",""
"56006","1","2019-07-19 14:09:49","0","15","<dataset><regression><statistics><data><bigdata>","1",""
"56012","1","2019-07-19 14:29:01","2","82","<machine-learning><explainable-ai>","2","1"
"56013","1","2019-07-19 14:30:16","1","936","<machine-learning><python><scikit-learn><decision-trees>","2","1"
"56014","1","2019-07-19 14:31:04","0","943","<machine-learning><nlp><spacy>","1",""
"56016","1","2019-07-19 14:52:35","1","63","<python><data><data-analysis><interpolation>","0",""
"56017","1","2019-07-19 14:58:50","-1","33","<data>","1",""
"56021","1","2019-07-19 16:35:33","1","104","<keras><gpu>","1",""
"56030","1","2019-07-19 19:30:16","1","144","<machine-learning><classification><data><class-imbalance>","0",""
"56033","1","2019-07-19 19:38:11","0","36","<classification><nlp><dataset>","1",""
"56035","1","2019-07-19 20:17:25","0","301","<machine-learning><python><xgboost><forecasting>","1",""
"56038","1","2019-07-19 22:58:54","0","333","<neural-network><keras><tensorflow><cnn><gpu>","0",""
"56039","1","2019-07-19 23:08:56","1","102","<neural-network><deep-learning><cnn><autoencoder><hyperparameter-tuning>","0",""
"56041","1","2019-07-20 01:09:48","1","78","<machine-learning><gradient-descent><boosting>","0",""
"56042","1","2019-07-20 01:12:13","1","24","<r><xgboost><gbm>","0",""
"56045","1","2019-07-20 02:25:11","0","19","<machine-learning><deep-learning><classification>","1",""
"56047","1","2019-07-20 03:57:34","1","62","<classification><regression><predictive-modeling><markov>","2",""
"56049","1","2019-07-20 06:07:21","0","49","<deep-learning><loss-function><backpropagation><softmax>","2",""
"56050","1","2019-07-20 06:08:23","1","63","<logistic-regression><feature-engineering><feature-construction>","1","2"
"56053","1","2019-07-20 08:06:54","5","481","<python><deep-learning><reinforcement-learning><q-learning><openai-gym>","1","1"
"56054","1","2019-07-20 08:58:49","1","38","<classification><data-mining>","0",""
"56056","1","2019-07-20 09:41:33","0","32","<dataset><statistics><bigdata><data-science-model>","1",""
"56058","1","2019-07-20 13:09:44","0","22","<machine-learning><boosting><ensemble>","1",""
"56062","1","2019-07-20 15:40:58","0","41","<machine-learning><clustering><recommender-system><k-means>","3",""
"56066","1","2019-07-20 17:11:32","0","32","<machine-learning><python><neural-network><autoencoder><image-preprocessing>","0",""
"56071","1","2019-07-20 18:55:06","1","117","<machine-learning><nlp><word2vec>","1",""
"56077","1","2019-07-20 22:03:38","1","71","<machine-learning><python><feature-selection><random-forest><kaggle>","1","1"
"56081","1","2019-07-21 04:01:11","0","14","<machine-learning><deep-learning><statistics><metric><bayesian>","1",""
"56084","1","2019-07-21 05:14:43","1","40","<dataset><feature-selection>","1",""
"56087","1","2019-07-21 07:17:49","1","335","<neural-network><keras><cnn>","1",""
"56089","1","2019-07-21 10:07:22","1","878","<python>","1",""
"56090","1","2019-07-21 10:15:05","3","382","<encoding>","3","1"
"56093","1","2019-07-21 10:53:34","0","44","<python><clustering><geospatial>","1",""
"56094","1","2019-07-21 11:35:52","3","1769","<scikit-learn><recommender-system><cosine-distance><movielens>","1",""
"56098","1","2019-07-21 12:16:36","1","76","<machine-learning><boosting><ensemble-learning>","1","1"
"56101","1","2019-07-21 12:39:44","0","85","<python><neural-network><scikit-learn><cross-validation><numpy>","1",""
"56108","1","2019-07-21 15:18:58","2","67","<cross-validation>","2",""
"56109","1","2019-07-21 15:40:41","0","54","<cross-validation><training>","2",""
"56110","1","2019-07-21 15:41:25","1","1686","<deep-learning><keras><tensorflow><convnet><convolution>","1","1"
"56111","1","2019-07-21 15:52:33","3","70","<machine-learning><python><scikit-learn><class-imbalance>","1","1"
"56112","1","2019-07-21 15:53:27","1","34","<data-cleaning><feature-engineering>","1",""
"56116","1","2019-07-21 17:42:25","1","409","<deep-learning><reinforcement-learning><q-learning>","1",""
"56126","1","2019-07-21 21:56:34","1","186","<python><neural-network><keras><tensorflow><sequence-to-sequence>","0",""
"56129","1","2019-07-22 00:37:37","1","42","<scikit-learn><learning-to-rank>","1",""
"56130","1","2019-07-22 01:22:56","1","18","<autoencoder><gan><generative-models><markov>","0",""
"56135","1","2019-07-22 06:24:00","1","32","<classification><statistics>","1","1"
"56136","1","2019-07-22 07:13:53","0","343","<python><deep-learning><keras><lstm>","1",""
"56137","1","2019-07-22 07:44:56","0","33","<feature-selection><feature-engineering><data-science-model>","1","1"
"56139","1","2019-07-22 08:55:00","1","129","<machine-learning>","4","1"
"56142","1","2019-07-22 09:31:57","1","227","<machine-learning><preprocessing>","2",""
"56144","1","2019-07-22 09:54:45","1","25","<machine-learning><reinforcement-learning><q-learning><policy-gradients><actor-critic>","1",""
"56145","1","2019-07-22 10:11:13","2","82","<neural-network><metric><machine-translation><transformer>","0",""
"56150","1","2019-07-22 10:48:15","0","42","<classification><algorithms><supervised-learning>","2",""
"56152","1","2019-07-22 12:01:53","2","93","<machine-learning><pandas><correlation>","1",""
"56153","1","2019-07-22 12:08:52","0","26","<machine-learning><boosting><ensemble-learning>","1",""
"56154","1","2019-07-22 13:11:25","2","249","<semi-supervised-learning>","0","1"
"56155","1","2019-07-22 13:18:50","1","826","<optimization><scipy>","1",""
"56156","1","2019-07-22 13:35:10","0","298","<machine-learning><classification><nlp><spacy>","1","1"
"56163","1","2019-07-22 14:24:54","13","364","<machine-learning><metric><distance><linear-algebra><mathematics>","1","2"
"56165","1","2019-07-22 14:35:26","0","172","<machine-learning><natural-language-process><data-analysis><cosine-distance>","1",""
"56167","1","2019-07-22 14:44:54","3","46","<recommender-system>","0","1"
"56170","1","2019-07-22 16:21:19","2","315","<multiclass-classification><multilabel-classification>","1",""
"56171","1","2019-07-22 16:36:03","1","865","<deep-learning><keras><tensorflow><cnn><convnet>","1","0"
"56178","1","2019-07-22 18:01:31","5","302","<machine-learning><python><classification><dataset><xgboost>","2","2"
"56183","1","2019-07-22 19:37:14","0","56","<python><neural-network>","0","2"
"56186","1","2019-07-22 20:23:50","0","615","<machine-learning><python><clustering><unsupervised-learning><feature-scaling>","1",""
"56193","1","2019-07-23 01:09:44","0","262","<neural-network><deep-learning><optimization><gan><generative-models>","2",""
"56194","1","2019-07-23 01:41:38","1","10","<python><preprocessing><natural-language-process>","0",""
"56195","1","2019-07-23 01:54:44","2","48","<machine-learning><deep-learning>","0","1"
